1911,537,,,,,Light Level,Amount_Outdoor
1397,18574,,,,,,
1662,18575,,,,,,
1621,18578,,,,,,
670,18594,,,,,,
1644,18603,,,,,,
1555,18614,,,,,,
1708,18615,,,,,,
1549,18627,,,,,,
1404,18631,,,,,,
1550,18632,,,,,,
1554,18636,,,,,,
1670,18642,,,,,,
1381,18650,,,,,,
1552,18655,,,,,,
1677,18658,,,,,,
1712,18665,,,,,,
1350,18666,,,,,,
1556,18669,,,,,,
1557,18670,,,,,,
1553,18682,,,,,,
1686,18683,,,,,,
1196,18686,,,,,,
1678,18692,,,,,,
1679,18705,,,,,,
1410,18710,,,,,,
1370,18715,,,,,,
1609,18725,,,,,,
1382,18738,,,,,,
1632,18740,,,,,,
1643,18743,,,,,,
1676,18743,,,,,,
1551,18744,,,,,,
1339,18764,,,,,,
1340,18795,,,,,,
1675,18805,,,,,,
924,18820,,,,,,
1707,18823,,,,,,
1631,18832,,,,,,
1703,18836,,,,,,
597,18851,,,,,,
1460,18859,,,,,,
1674,18873,,,,,,
1373,18875,,,,,,
1405,18883,,,,,,
1634,18892,,,,,,
1645,18902,,,,,,
1622,18908,,,,,,
1673,18932,,,,,,
1395,18958,,,,,,
1672,18961,,,,,,
1599,18977,,,,,,
1345,18982,,,,,,
1671,19005,,,,,,
579,19012,,,,,,
1566,19030,,,,,,
1568,19044,,,,,,
1296,19050,,,,,,
1558,19068,,,,,,
1565,19072,,,,,,
1642,19076,,,,,,
1567,19081,,,,,,
1635,19096,,,,,,
1348,19124,,,,,,
370,19126,,,,,,
1341,19127,,,,,,
1569,19128,,,,,,
1606,19142,,,,,,
1661,19143,,,,,,
1564,19144,,,,,,
1570,19155,,,,,,
1412,19159,,,,,,
1409,19160,,,,,,
1562,19174,,,,,,
1383,19181,,,,,,
1691,19187,,,,,,
1563,19188,,,,,,
1711,19194,,,,,,
1560,19197,,,,,,
1704,19198,,,,,,
1406,19203,,,,,,
1559,19203,,,,,,
1561,19205,,,,,,
1437,19207,,,,,,
1384,19208,,,,,,
1639,19223,,,,,,
1387,19226,,,,,,
1388,19228,,,,,,
1638,19235,,,,,,
1695,19240,,,,,,
1375,19260,,,,,,
1706,19269,,,,,,
1641,19271,,,,,,
1389,19303,,,,,,
1136,19305,,,,,,
1385,19310,,,,,,
1392,19319,,,,,,
1284,19331,,,,,,
1583,19338,,,,,,
1365,19349,,,,,,
1660,19365,,,,,,
1335,19371,,,,,,
698,19376,,,,,,
1571,19378,,,,,,
1386,19379,,,,,,
1582,19406,,,,,,
1598,19409,,,,,,
1407,19412,,,,,,
1636,19414,,,,,,
1390,19419,,,,,,
510,19422,,,,,,
1594,19425,,,,,,
1597,19429,,,,,,
1595,19430,,,,,,
1577,19436,,,,,,
654,19439,,,,,,
1391,19448,,,,,,
1593,19457,,,,,,
1574,19459,,,,,,
1584,19464,,,,,,
1580,19465,,,,,,
1336,19467,,,,,,
1578,19473,,,,,,
1637,19473,,,,,,
1640,19473,,,,,,
1581,19476,,,,,,
1575,19482,,,,,,
1596,19489,,,,,,
1579,19492,,,,,,
1295,19498,,,,,,
1585,19504,,,,,,
831,19506,,,,,,
1592,19513,,,,,,
1633,19514,,,,,,
1352,19522,,,,,,
1586,19528,,,,,,
1414,19539,,,,,,
1572,19539,,,,,,
1342,19543,,,,,,
985,19544,,,,,,
1687,19552,,,,,,
1591,19557,,,,,,
1576,19561,,,,,,
1359,19563,,,,,,
1588,19566,,,,,,
1393,19579,,,,,,
1587,19584,,,,,,
1589,19584,,,,,,
1573,19585,,,,,,
1694,19593,,,,,,
1690,19603,,,,,,
1369,19606,,,,,,
1590,19607,,,,,,
1413,19621,,,,,,
1283,19634,,,,,,
1343,19637,,,,,,
1710,19646,,,,,,
1334,19648,,,,,,
1293,19649,,,,,,
1394,19649,,,,,,
1298,19655,,,,,,
1411,19667,,,,,,
1088,19701,,,,,,
1156,19707,,,,,,
973,19709,,,,,,
1659,19722,,,,,,
1656,19724,,,,,,
1346,19725,,,,,,
1299,19786,,,,,,
1029,19798,,,,,,
502,19808,,,,,,
587,19810,,,,,,
1693,19822,,,,,,
1337,19829,,,,,,
1351,19860,,,,,,
1374,19869,,,,,,
1702,19900,,,,,,
1692,19920,,,,,,
986,19947,,,,,,
972,19971,,,,,,
1601,19984,,,,,,
1600,19986,,,,,,
1605,19992,,,,,,
1705,20006,,,,,,
1688,20035,,,,,,
832,20039,,,,,,
1689,20045,,,,,,
1353,20056,,,,,,
49,20077,,,,,,
974,20096,,,,,,
1378,20156,,,,,,
584,20159,,,,,,
1087,20169,,,,,,
1408,20209,,,,,,
1457,20222,,,,,,
1415,20231,,,,,,
1338,20232,,,,,,
536,20239,,,,,,
1327,20240,,,,,,
1197,20256,,,,,,
1297,20260,,,,,,
1602,20265,,,,,,
1700,20265,,,,,,
1174,20296,,,,,,
1109,20318,,,,,,
594,20321,,,,,,
1368,20333,,,,,,
1459,20356,,,,,,
1129,20397,,,,,,
1300,20397,,,,,,
1331,20400,,,,,,
1354,20439,,,,,,
1328,20446,,,,,,
1604,20450,,,,,,
1326,20451,,,,,,
50,20462,,,,,,
1379,20476,,,,,,
980,20484,,,,,,
1377,20493,,,,,,
1366,20509,,,,,,
1330,20528,,,,,,
1425,20533,,,,,,
1367,20544,,,,,,
1294,20593,,,,,,
1418,20596,,,,,,
286,20627,,,,,,
1658,20632,,,,,,
1603,20653,,,,,,
1307,20654,,,,,,
1376,20672,,,,,,
1199,20675,,,,,,
1130,20681,,,,,,
1657,20703,,,,,,
1424,20710,,,,,,
1416,20714,,,,,,
1458,20732,,,,,,
1308,20744,,,,,,
1317,20759,,,,,,
1456,20761,,,,,,
1128,20774,,,,,,
586,20776,,,,,,
1419,20778,,,,,,
1135,20789,,,,,,
971,20811,,,,,,
1332,20812,,,,,,
1347,20816,,,,,,
1701,20839,,,,,,
1699,20870,,,,,,
1426,20929,,,,,,
671,20938,,,,,,
1449,20979,,,,,,
1316,20983,,,,,,
1422,21004,,,,,,
1324,21022,,,,,,
1329,21056,,,,,,
1333,21059,,,,,,
1309,21060,,,,,,
981,21062,,,,,,
610,21094,,,,,,
1138,21101,,,,,,
866,21104,,,,,,
1417,21127,,,,,,
1318,21134,,,,,,
1325,21138,,,,,,
1314,21169,,,,,,
1150,21174,,,,,,
1313,21211,,,,,,
1448,21227,,,,,,
1439,21247,,,,,,
1438,21305,,,,,,
1421,21343,,,,,,
1697,21349,,,,,,
1131,21353,,,,,,
1151,21355,,,,,,
1127,21359,,,,,,
1358,21361,,,,,,
833,21387,,,,,,
1147,21400,,,,,,
147,21411,,,,,,
1031,21436,,,,,,
1323,21443,,,,,,
1124,21450,,,,,,
970,21475,,,,,,
1440,21476,,,,,,
1420,21486,,,,,,
1198,21508,,,,,,
1444,21509,,,,,,
1188,21518,,,,,,
1148,21527,,,,,,
1445,21550,,,,,,
1447,21570,,,,,,
678,21580,,,,,,
1032,21588,,,,,,
1423,21605,,,,,,
1030,21608,,,,,,
1450,21657,,,,,,
987,21668,,,,,,
1315,21695,,,,,,
679,21697,,,,,,
1123,21697,,,,,,
1125,21728,,,,,,
641,21764,,,,,,
1322,21778,,,,,,
1305,21784,,,,,,
1306,21811,,,,,,
1441,21818,,,,,,
1429,21828,,,,,,
1033,21830,,,,,,
1304,21845,,,,,,
1451,21867,,,,,,
1452,21886,,,,,,
1310,21893,,,,,,
1301,21900,,,,,,
596,21911,,,,,,
1427,21921,,,,,,
1312,21922,,,,,,
1446,21938,,,,,,
1149,21960,,,,,,
1134,21964,,,,,,
979,21982,,,,,,
984,21990,,,,,,
1020,22090,,,,,,
1319,22126,,,,,,
1187,22137,,,,,,
1355,22163,,,,,,
1321,22178,,,,,,
1303,22180,,,,,,
1453,22216,,,,,,
1034,22277,,,,,,
1428,22280,,,,,,
607,22289,,,,,,
1698,22315,,,,,,
672,22347,,,,,,
615,22411,,,,,,
1122,22450,,,,,,
1443,22453,,,,,,
1442,22461,,,,,,
1110,22469,,,,,,
1455,22469,,,,,,
1036,22499,,,,,,
1035,22526,,,,,,
1454,22541,,,,,,
1311,22545,,,,,,
1041,22556,,,,,,
1302,22556,,,,,,
1119,22580,,,,,,
1357,22595,,,,,,
1121,22597,,,,,,
1038,22614,,,,,,
1039,22633,,,,,,
1043,22646,,,,,,
992,22650,,,,,,
1042,22669,,,,,,
1118,22681,,,,,,
1040,22682,,,,,,
969,22684,,,,,,
677,22701,,,,,,
988,22720,,,,,,
442,22730,,,,,,
1117,22741,,,,,,
1144,22771,,,,,,
1146,22771,,,,,,
1037,22778,,,,,,
1120,22785,,,,,,
1044,22835,,,,,,
1152,22845,,,,,,
1171,22880,,,,,,
1320,22898,,,,,,
1045,22933,,,,,,
1356,22968,,,,,,
1126,22971,,,,,,
1132,22974,,,,,,
657,23018,,,,,,
606,23027,,,,,,
993,23123,,,,,,
836,23145,,,,,,
52,23173,,,,,,
991,23244,,,,,,
1046,23266,,,,,,
1143,23273,,,,,,
1116,23295,,,,,,
1111,23378,,,,,,
1160,23398,,,,,,
51,23473,,,,,,
1053,23479,,,,,,
1019,23501,,,,,,
676,23525,,,,,,
1133,23558,,,,,,
1115,23584,,,,,,
996,23630,,,,,,
1056,23634,,,,,,
1047,23640,,,,,,
1055,23649,,,,,,
1142,23667,,,,,,
1057,23769,,,,,,
1051,23773,,,,,,
989,23779,,,,,,
582,23782,,,,,,
1050,23794,,,,,,
1018,23795,,,,,,
1072,23817,,,,,,
867,23827,,,,,,
1048,23837,,,,,,
1049,23859,,,,,,
834,23866,,,,,,
1071,23875,,,,,,
1068,23899,,,,,,
994,23923,,,,,,
571,23947,,,,,,
1070,23957,,,,,,
1067,23986,,,,,,
1112,23992,,,,,,
1065,24008,,,,,,
1157,24010,,,,,,
1058,24023,,,,,,
995,24026,,,,,,
572,24055,,,,,,
1069,24070,,,,,,
1066,24119,,,,,,
968,24121,,,,,,
1052,24121,,,,,,
1060,24125,,,,,,
1017,24138,,,,,,
1059,24144,,,,,,
1113,24144,,,,,,
1172,24146,,,,,,
997,24209,,,,,,
978,24234,,,,,,
1061,24250,,,,,,
608,24269,,,,,,
673,24272,,,,,,
250,24288,,,,,,
1073,24300,,,,,,
1062,24362,,,,,,
1114,24369,,,,,,
1054,24383,,,,,,
1005,24406,,,,,,
1074,24406,,,,,,
1076,24434,,,,,,
1077,24450,,,,,,
975,24478,,,,,,
1064,24536,,,,,,
1075,24541,,,,,,
1063,24613,,,,,,
1006,24688,,,,,,
1161,24707,,,,,,
837,24779,,,,,,
1003,24798,,,,,,
990,24811,,,,,,
1078,24861,,,,,,
54,24872,,,,,,
1004,24883,,,,,,
982,24916,,,,,,
1002,24964,,,,,,
1166,24991,,,,,,
605,25019,,,,,,
840,25032,,,,,,
1167,25062,,,,,,
532,25063,,,,,,
1159,25063,,,,,,
367,25084,,,,,,
1079,25197,,,,,,
1145,25220,,,,,,
1001,25221,,,,,,
599,25247,,,,,,
1158,25290,,,,,,
983,25299,,,,,,
1080,25310,,,,,,
600,25382,,,,,,
55,25399,,,,,,
838,25450,,,,,,
881,25470,,,,,,
1141,25476,,,,,,
638,25487,,,,,,
618,25513,,,,,,
998,25518,,,,,,
1081,25600,,,,,,
1086,25601,,,,,,
1007,25611,,,,,,
53,25613,,,,,,
1000,25627,,,,,,
1165,25627,,,,,,
839,25693,,,,,,
1168,25698,,,,,,
1139,25767,,,,,,
1162,25817,,,,,,
674,25861,,,,,,
1163,25889,,,,,,
369,25895,,,,,,
1082,25919,,,,,,
371,25956,,,,,,
1164,25967,,,,,,
1169,25970,,,,,,
977,25981,,,,,,
835,26003,,,,,,
999,26011,,,,,,
75,26207,,,,,,
1083,26231,,,,,,
1173,26263,,,,,,
48,26405,,,,,,
368,26455,,,,,,
74,26500,,,,,,
967,26539,,,,,,
625,26567,,,,,,
1084,26605,,,,,,
1085,26617,,,,,,
1008,26675,,,,,,
609,26830,,,,,,
1140,26906,,,,,,
1170,27016,,,,,,
1016,27125,,,,,,
976,27144,,,,,,
1013,27259,,,,,,
598,27274,,,,,,
675,27305,,,,,,
66,27318,,,,,,
1012,27332,,,,,,
882,27359,,,,,,
1014,27430,,,,,,
1011,27496,,,,,,
1009,27519,,,,,,
56,27528,,,,,,
1015,27630,,,,,,
878,27656,,,,,,
877,27679,,,,,,
929,27688,,,,,,
73,27806,,,,,,
1010,27824,,,,,,
945,27865,,,,,,
639,27893,,,,,,
946,27962,,,,,,
948,28008,,,,,,
947,28056,,,,,,
949,28056,,,,,,
841,28170,,,,,,
616,28182,,,,,,
950,28315,,,,,,
848,28469,,,,,,
962,28486,,,,,,
880,28533,,,,,,
844,28552,,,,,,
879,28584,,,,,,
966,28628,,,,,,
963,28645,,,,,,
964,28658,,,,,,
845,28704,,,,,,
951,28739,,,,,,
843,28765,,,,,,
965,28766,,,,,,
944,28785,,,,,,
923,28932,,,,,,
76,29036,,,,,,
72,29080,,,,,,
961,29089,,,,,,
846,29092,,,,,,
70,29246,,,,,,
930,29330,,,,,,
865,29358,,,,,,
883,29420,,,,,,
869,29687,,,,,,
847,29708,,,,,,
71,29764,,,,,,
952,29894,,,,,,
862,30013,,,,,,
503,30058,,,,,,
69,30189,,,,,,
67,30196,,,,,,
890,30241,,,,,,
77,30294,,,,,,
888,30349,,,,,,
46,30418,,,,,,
954,30446,,,,,,
953,30462,,,,,,
889,30540,,,,,,
960,30712,,,,,,
955,30719,,,,,,
533,30751,,,,,,
462,30756,,,,,,
842,30881,,,,,,
884,31135,,,,,,
959,31149,,,,,,
892,31154,,,,,,
891,31218,,,,,,
958,31287,,,,,,
957,31338,,,,,,
956,31346,,,,,,
943,31372,,,,,,
875,31387,,,,,,
644,31508,,,,,,
941,31557,,,,,,
940,31611,,,,,,
942,31619,,,,,,
424,31710,,,,,,
895,31820,,,,,,
872,31839,,,,,,
893,31839,,,,,,
939,31864,,,,,,
896,31871,,,,,,
894,31910,,,,,,
65,31967,,,,,,
887,31987,,,,,,
897,32009,,,,,,
885,32010,,,,,,
911,32020,,,,,,
938,32047,,,,,,
460,32174,,,,,,
898,32249,,,,,,
937,32273,,,,,,
319,32286,,,,,,
904,32294,,,,,,
903,32296,,,,,,
902,32300,,,,,,
635,32383,,,,,,
905,32390,,,,,,
899,32449,,,,,,
900,32451,,,,,,
873,32469,,,,,,
912,32541,,,,,,
906,32550,,,,,,
901,32556,,,,,,
886,32608,,,,,,
936,32616,,,,,,
933,32698,,,,,,
922,32720,,,,,,
935,32751,,,,,,
934,32774,,,,,,
78,32796,,,,,,
907,32880,,,,,,
908,32913,,,,,,
876,32917,,,,,,
913,32936,,,,,,
910,33030,,,,,,
858,33136,,,,,,
909,33243,,,,,,
320,33308,,,,,,
931,33345,,,,,,
932,33389,,,,,,
861,33445,,,,,,
859,33763,,,,,,
651,33867,,,,,,
860,34040,,,,,,
914,34139,,,,,,
919,34260,,,,,,
871,34348,,,,,,
920,34353,,,,,,
60,34365,,,,,,
68,34450,,,,,,
916,34493,,,,,,
918,34603,,,,,,
915,34720,,,,,,
61,34732,,,,,,
921,34766,,,,,,
57,34889,,,,,,
917,34891,,,,,,
64,35518,,,,,,
874,35661,,,,,,
870,35832,,,,,,
47,36394,,,,,,
324,37435,,,,,,
323,37588,,,,,,
321,38037,,,,,,
79,38196,,,,,,
195,38208,,,,,,
325,38357,,,,,,
456,38911,,,,,,
604,39594,,,,,,
849,39646,,,,,,
624,39668,,,,,,
326,39695,,,,,,
504,40207,,,,,,
601,41096,,,,,,
322,41544,,,,,,
853,42095,,,,,,
619,42103,,,,,,
45,42157,,,,,,
863,43320,,,,,,
617,45900,,,,,,
381,46149,,,,,,
366,46159,,,,,,
379,46201,,,,,,
380,46233,,,,,,
489,46480,,,,,,
365,46504,,,,,,
443,46557,,,,,,
382,46754,,,,,,
82,46919,,,,,,
372,47626,,,,,,
640,48166,,,,,,
373,48220,,,,,,
857,48407,,,,,,
864,48599,,,,,,
580,49948,,,,,,
621,50703,,,,,,
627,50738,,,,,,
449,50989,,,,,,
434,51245,,,,,,
383,51460,,,,,,
444,51751,,,,,,
620,51903,,,,,,
62,51941,,,,,,
374,52367,,,,,,
431,52530,,,,,,
628,53165,,,,,,
629,53401,,,,,,
649,53424,,,,,,
378,53443,,,,,,
634,53989,,,,,,
364,57659,,,,,,
285,58612,,,,,,
642,63749,,,,,,
459,63772,,,,,,
44,66638,,,,,,
377,69566,,,,,,
433,71853,,,,,,
423,75670,,,,,,
643,79397,,,,,,
448,79453,,,,,,
41,83750,,,,,,
376,83893,,,,,,
5,85745,,,,,,
6,85745,,,,,,
7,85745,,,,,,
8,85745,,,,,,
9,85745,,,,,,
10,85745,,,,,,
11,85745,,,,,,
12,85745,,,,,,
13,85745,,,,,,
14,85745,,,,,,
15,85745,,,,,,
16,85745,,,,,,
17,85745,,,,,,
18,85745,,,,,,
19,85745,,,,,,
20,85745,,,,,,
21,85745,,,,,,
22,85745,,,,,,
23,85745,,,,,,
24,85745,,,,,,
25,85745,,,,,,
42,85745,,,,,,
43,85745,,,,,,
58,85745,,,,,,
59,85745,,,,,,
63,85745,,,,,,
80,85745,,,,,,
81,85745,,,,,,
83,85745,,,,,,
84,85745,,,,,,
85,85745,,,,,,
86,85745,,,,,,
87,85745,,,,,,
88,85745,,,,,,
89,85745,,,,,,
90,85745,,,,,,
91,85745,,,,,,
92,85745,,,,,,
93,85745,,,,,,
94,85745,,,,,,
95,85745,,,,,,
96,85745,,,,,,
97,85745,,,,,,
98,85745,,,,,,
99,85745,,,,,,
100,85745,,,,,,
101,85745,,,,,,
102,85745,,,,,,
103,85745,,,,,,
104,85745,,,,,,
105,85745,,,,,,
106,85745,,,,,,
107,85745,,,,,,
108,85745,,,,,,
109,85745,,,,,,
110,85745,,,,,,
111,85745,,,,,,
112,85745,,,,,,
113,85745,,,,,,
114,85745,,,,,,
115,85745,,,,,,
116,85745,,,,,,
117,85745,,,,,,
118,85745,,,,,,
119,85745,,,,,,
120,85745,,,,,,
121,85745,,,,,,
122,85745,,,,,,
123,85745,,,,,,
124,85745,,,,,,
125,85745,,,,,,
126,85745,,,,,,
127,85745,,,,,,
128,85745,,,,,,
129,85745,,,,,,
130,85745,,,,,,
131,85745,,,,,,
132,85745,,,,,,
133,85745,,,,,,
134,85745,,,,,,
135,85745,,,,,,
136,85745,,,,,,
137,85745,,,,,,
138,85745,,,,,,
139,85745,,,,,,
140,85745,,,,,,
141,85745,,,,,,
142,85745,,,,,,
143,85745,,,,,,
144,85745,,,,,,
145,85745,,,,,,
146,85745,,,,,,
196,85745,,,,,,
197,85745,,,,,,
198,85745,,,,,,
199,85745,,,,,,
200,85745,,,,,,
201,85745,,,,,,
202,85745,,,,,,
203,85745,,,,,,
204,85745,,,,,,
205,85745,,,,,,
206,85745,,,,,,
207,85745,,,,,,
208,85745,,,,,,
209,85745,,,,,,
210,85745,,,,,,
211,85745,,,,,,
212,85745,,,,,,
213,85745,,,,,,
214,85745,,,,,,
215,85745,,,,,,
216,85745,,,,,,
217,85745,,,,,,
218,85745,,,,,,
219,85745,,,,,,
220,85745,,,,,,
221,85745,,,,,,
222,85745,,,,,,
223,85745,,,,,,
224,85745,,,,,,
225,85745,,,,,,
251,85745,,,,,,
252,85745,,,,,,
253,85745,,,,,,
254,85745,,,,,,
255,85745,,,,,,
256,85745,,,,,,
257,85745,,,,,,
258,85745,,,,,,
259,85745,,,,,,
260,85745,,,,,,
261,85745,,,,,,
262,85745,,,,,,
263,85745,,,,,,
264,85745,,,,,,
265,85745,,,,,,
266,85745,,,,,,
267,85745,,,,,,
268,85745,,,,,,
269,85745,,,,,,
270,85745,,,,,,
271,85745,,,,,,
272,85745,,,,,,
273,85745,,,,,,
274,85745,,,,,,
275,85745,,,,,,
276,85745,,,,,,
277,85745,,,,,,
278,85745,,,,,,
279,85745,,,,,,
280,85745,,,,,,
281,85745,,,,,,
282,85745,,,,,,
283,85745,,,,,,
284,85745,,,,,,
327,85745,,,,,,
328,85745,,,,,,
329,85745,,,,,,
330,85745,,,,,,
331,85745,,,,,,
332,85745,,,,,,
333,85745,,,,,,
334,85745,,,,,,
335,85745,,,,,,
336,85745,,,,,,
337,85745,,,,,,
338,85745,,,,,,
339,85745,,,,,,
340,85745,,,,,,
341,85745,,,,,,
342,85745,,,,,,
343,85745,,,,,,
344,85745,,,,,,
345,85745,,,,,,
346,85745,,,,,,
347,85745,,,,,,
348,85745,,,,,,
349,85745,,,,,,
350,85745,,,,,,
351,85745,,,,,,
352,85745,,,,,,
353,85745,,,,,,
354,85745,,,,,,
355,85745,,,,,,
356,85745,,,,,,
357,85745,,,,,,
358,85745,,,,,,
359,85745,,,,,,
360,85745,,,,,,
361,85745,,,,,,
362,85745,,,,,,
363,85745,,,,,,
375,85745,,,,,,
384,85745,,,,,,
385,85745,,,,,,
386,85745,,,,,,
387,85745,,,,,,
388,85745,,,,,,
389,85745,,,,,,
390,85745,,,,,,
391,85745,,,,,,
392,85745,,,,,,
393,85745,,,,,,
394,85745,,,,,,
395,85745,,,,,,
396,85745,,,,,,
397,85745,,,,,,
398,85745,,,,,,
399,85745,,,,,,
400,85745,,,,,,
401,85745,,,,,,
402,85745,,,,,,
403,85745,,,,,,
404,85745,,,,,,
405,85745,,,,,,
406,85745,,,,,,
407,85745,,,,,,
408,85745,,,,,,
409,85745,,,,,,
410,85745,,,,,,
411,85745,,,,,,
412,85745,,,,,,
413,85745,,,,,,
414,85745,,,,,,
415,85745,,,,,,
416,85745,,,,,,
417,85745,,,,,,
418,85745,,,,,,
419,85745,,,,,,
420,85745,,,,,,
421,85745,,,,,,
422,85745,,,,,,
432,85745,,,,,,
445,85745,,,,,,
446,85745,,,,,,
447,85745,,,,,,
450,85745,,,,,,
451,85745,,,,,,
452,85745,,,,,,
453,85745,,,,,,
457,85745,,,,,,
458,85745,,,,,,
463,85745,,,,,,
464,85745,,,,,,
465,85745,,,,,,
466,85745,,,,,,
467,85745,,,,,,
468,85745,,,,,,
469,85745,,,,,,
470,85745,,,,,,
471,85745,,,,,,
472,85745,,,,,,
473,85745,,,,,,
474,85745,,,,,,
475,85745,,,,,,
476,85745,,,,,,
477,85745,,,,,,
478,85745,,,,,,
479,85745,,,,,,
480,85745,,,,,,
481,85745,,,,,,
482,85745,,,,,,
483,85745,,,,,,
484,85745,,,,,,
485,85745,,,,,,
486,85745,,,,,,
487,85745,,,,,,
488,85745,,,,,,
500,85745,,,,,,
581,85745,,,,,,
595,85745,,,,,,
602,85745,,,,,,
603,85745,,,,,,
622,85745,,,,,,
623,85745,,,,,,
626,85745,,,,,,
630,85745,,,,,,
631,85745,,,,,,
632,85745,,,,,,
633,85745,,,,,,
